,STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
1505,10,2020-01-01 19:55:02,2020-01-01 19:49:48,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1506,10,2020-01-01 20:00:02,2020-01-01 19:59:26,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1507,10,2020-01-01 20:05:03,2020-01-01 20:04:55,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1508,10,2020-01-01 20:10:02,2020-01-01 20:05:39,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1509,10,2020-01-01 20:15:02,2020-01-01 20:05:39,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1510,10,2020-01-01 20:20:02,2020-01-01 20:15:48,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
20421,10,2020-01-03 00:05:02,2020-01-03 00:03:22,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20422,10,2020-01-03 00:10:02,2020-01-03 00:03:22,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20423,10,2020-01-03 00:15:02,2020-01-03 00:13:31,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20424,10,2020-01-03 00:20:02,2020-01-03 00:13:31,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20425,10,2020-01-03 00:25:02,2020-01-03 00:23:40,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20426,10,2020-01-03 00:30:02,2020-01-03 00:23:40,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20427,10,2020-01-03 00:35:02,2020-01-03 00:31:45,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20428,10,2020-01-03 00:40:02,2020-01-03 00:31:45,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20429,10,2020-01-03 00:45:02,2020-01-03 00:41:54,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20430,10,2020-01-03 00:50:01,2020-01-03 00:41:54,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20431,10,2020-01-03 00:55:02,2020-01-03 00:52:02,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20432,10,2020-01-03 01:00:02,2020-01-03 00:52:02,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20433,10,2020-01-03 01:05:02,2020-01-03 01:02:11,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20434,10,2020-01-03 01:10:02,2020-01-03 01:02:11,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20435,10,2020-01-03 01:15:02,2020-01-03 01:12:20,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20436,10,2020-01-03 01:20:02,2020-01-03 01:12:20,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20437,10,2020-01-03 01:25:02,2020-01-03 01:22:29,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20438,10,2020-01-03 01:30:02,2020-01-03 01:22:29,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20439,10,2020-01-03 01:35:02,2020-01-03 01:32:38,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20440,10,2020-01-03 01:40:02,2020-01-03 01:32:38,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20441,10,2020-01-03 01:45:02,2020-01-03 01:42:48,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20442,10,2020-01-03 01:50:02,2020-01-03 01:42:48,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20443,10,2020-01-03 01:55:02,2020-01-03 01:52:57,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20444,10,2020-01-03 02:00:02,2020-01-03 01:52:57,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20445,10,2020-01-03 02:05:02,2020-01-03 02:03:06,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20446,10,2020-01-03 02:10:02,2020-01-03 02:03:06,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20447,10,2020-01-03 02:15:02,2020-01-03 02:13:15,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20448,10,2020-01-03 02:20:02,2020-01-03 02:13:15,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20449,10,2020-01-03 02:25:02,2020-01-03 02:23:24,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20450,10,2020-01-03 02:30:02,2020-01-03 02:23:24,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20451,10,2020-01-03 02:35:02,2020-01-03 02:33:34,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20452,10,2020-01-03 02:40:02,2020-01-03 02:33:34,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20453,10,2020-01-03 02:45:02,2020-01-03 02:44:10,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20454,10,2020-01-03 02:50:02,2020-01-03 02:45:02,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20455,10,2020-01-03 02:55:02,2020-01-03 02:45:02,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20456,10,2020-01-03 03:00:02,2020-01-03 02:55:11,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20457,10,2020-01-03 03:05:02,2020-01-03 02:55:11,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20458,10,2020-01-03 03:10:02,2020-01-03 03:05:20,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20459,10,2020-01-03 03:15:02,2020-01-03 03:05:20,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20460,10,2020-01-03 03:20:03,2020-01-03 03:15:28,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
20461,10,2020-01-03 03:25:02,2020-01-03 03:15:28,DAME STREET,16,16,0,Open,Dame Street,53.344006,-6.266802
